YEAR,MO,DY,HR,T2M,RH2M,ALLSKY_KT,ALLSKY_SFC_SW_DWN,PRECTOTCORR,WS10M,SZA,Energy PV system (Wh)
2022,9,12,12,28.96,64.78,0.67,706.0,0.0,5.01,38.89,2486
2022,9,12,13,28.58,66.07,0.67,645.62,0.0,5.16,44.22,2831
2022,9,12,14,28.3,67.33,0.62,510.2,0.0,5.0,52.46,2774
2022,9,12,15,28.2,67.61,0.56,346.48,0.0,4.58,62.38,2566
2022,9,12,16,27.77,68.7,0.45,176.68,0.0,3.99,73.18,1694
2022,9,12,17,26.86,73.7,0.3,39.4,0.0,2.91,84.34,1270
2022,9,12,18,25.51,82.27,-999.0,0.0,0.0,2.02,90.0,575
2022,9,12,19,25.06,86.26,-999.0,0.0,0.0,1.92,90.0,122
2022,9,12,20,24.65,90.54,-999.0,0.0,0.01,1.93,90.0,0
2022,9,12,21,24.61,92.59,-999.0,0.0,0.02,1.33,90.0,0
2022,9,12,22,24.78,91.1,-999.0,0.0,0.02,0.83,90.0,0
2022,9,12,23,24.69,90.64,-999.0,0.0,0.02,0.92,90.0,0
2022,9,13,0,24.51,91.5,-999.0,0.0,1.13,1.26,90.0,0
2022,9,13,1,24.49,92.59,-999.0,0.0,1.33,1.53,90.0,0
2022,9,13,2,24.19,96.05,-999.0,0.0,2.17,2.08,90.0,0
2022,9,13,3,24.24,96.77,-999.0,0.0,3.58,2.45,90.0,0
2022,9,13,4,24.12,96.91,-999.0,0.0,4.92,3.2,90.0,0
2022,9,13,5,24.23,96.27,0.17,4.57,6.55,4.0,88.83,0
2022,9,13,6,24.69,93.94,0.22,55.12,6.49,4.04,79.29,0
2022,9,13,7,25.14,90.88,0.29,145.5,4.19,3.3,68.27,14
2022,9,13,8,25.73,84.69,0.34,246.68,4.41,2.73,57.84,185
2022,9,13,9,27.08,74.63,0.41,363.55,4.89,2.18,48.62,661
2022,9,13,10,28.04,68.79,0.51,517.33,3.6,2.5,41.62,718
2022,9,13,11,27.78,69.69,0.46,491.33,2.66,3.91,38.17,1927
2022,9,13,12,27.62,68.85,0.45,464.45,2.9,4.12,39.28,1905
2022,9,13,13,27.63,65.84,0.36,342.27,2.22,3.68,44.6,1518
2022,9,13,14,28.04,61.03,0.43,348.25,0.53,2.11,52.81,1107
2022,9,13,15,28.27,58.91,0.34,211.68,0.22,0.8,62.72,1136
2022,9,13,16,28.07,59.31,0.29,110.55,0.13,0.55,73.5,836
2022,9,13,17,27.09,66.62,0.21,26.0,0.08,1.66,84.66,454
2022,9,13,18,25.94,71.26,-999.0,0.0,0.08,2.73,90.0,139
2022,9,13,19,25.33,77.19,-999.0,0.0,0.15,3.05,90.0,6
2022,9,13,20,24.89,84.26,-999.0,0.0,0.72,3.14,90.0,0
2022,9,13,21,24.58,91.48,-999.0,0.0,2.3,3.51,90.0,0
2022,9,13,22,24.35,95.76,-999.0,0.0,3.96,3.41,90.0,0
2022,9,13,23,24.35,95.08,-999.0,0.0,4.87,2.64,90.0,0
2022,9,14,0,24.34,93.2,-999.0,0.0,5.83,2.02,90.0,0
2022,9,14,1,24.29,92.34,-999.0,0.0,5.86,1.59,90.0,0
2022,9,14,2,24.48,90.82,-999.0,0.0,5.55,1.33,90.0,0
2022,9,14,3,24.72,88.77,-999.0,0.0,6.75,1.31,90.0,0
2022,9,14,4,24.72,87.61,-999.0,0.0,8.11,1.94,90.0,0
2022,9,14,5,24.5,89.01,0.11,2.92,7.91,2.79,88.91,0
2022,9,14,6,24.44,91.06,0.1,23.98,6.48,3.48,79.48,0
2022,9,14,7,25.25,89.43,0.15,72.05,6.25,4.47,68.47,0
2022,9,14,8,25.69,87.39,0.25,177.02,7.39,4.84,58.07,18
2022,9,14,9,25.96,84.7,0.27,236.57,6.92,4.93,48.89,155
2022,9,14,10,26.16,82.92,0.3,302.62,4.84,5.18,41.94,290
2022,9,14,11,26.42,80.34,0.33,342.2,4.35,5.74,38.54,545
2022,9,14,12,26.61,77.31,0.28,291.55,4.31,6.29,39.67,742
2022,9,14,13,26.64,73.92,0.32,300.98,4.03,6.64,44.98,1206
2022,9,14,14,26.6,70.64,0.33,265.17,4.08,6.75,53.17,1472
2022,9,14,15,26.44,68.72,0.33,200.5,3.47,6.29,63.05,1522
2022,9,14,16,26.04,69.71,0.31,116.7,2.09,5.45,73.83,898
2022,9,14,17,25.26,73.26,0.24,28.08,2.03,4.98,84.96,1032
2022,9,14,18,24.56,76.0,-999.0,0.0,1.13,4.84,90.0,764
2022,9,14,19,24.28,76.92,-999.0,0.0,0.87,4.57,90.0,108
2022,9,14,20,23.93,77.7,-999.0,0.0,0.84,4.21,90.0,0
2022,9,14,21,23.54,78.22,-999.0,0.0,0.8,3.82,90.0,0
2022,9,14,22,23.29,77.88,-999.0,0.0,0.61,3.45,90.0,0
2022,9,14,23,23.1,77.06,-999.0,0.0,0.46,3.06,90.0,0
2022,9,15,0,22.94,75.67,-999.0,0.0,0.36,2.71,90.0,0
2022,9,15,1,22.78,73.77,-999.0,0.0,0.25,2.47,90.0,0
2022,9,15,2,22.64,71.52,-999.0,0.0,0.24,2.3,90.0,0
2022,9,15,3,22.48,69.26,-999.0,0.0,0.17,2.15,90.0,0
2022,9,15,4,22.36,67.34,-999.0,0.0,0.12,2.09,90.0,0
2022,9,15,5,22.21,66.68,0.24,5.7,0.19,2.2,88.99,0
2022,9,15,6,23.05,67.75,0.46,110.47,0.15,2.25,79.67,0
2022,9,15,7,24.46,61.71,0.6,293.15,0.24,2.78,68.67,6
2022,9,15,8,25.63,57.3,0.66,468.42,0.38,2.79,58.3,310
2022,9,15,9,26.64,53.86,0.7,616.65,0.69,2.46,49.16,1130
2022,9,15,10,27.39,51.8,0.72,714.7,1.27,2.39,42.26,1875
2022,9,15,11,27.86,50.97,0.71,742.7,1.61,2.73,38.92,2438
2022,9,15,12,28.06,51.15,0.68,697.97,1.89,3.11,40.06,2788
2022,9,15,13,28.06,52.0,0.64,601.22,2.0,3.29,45.36,2986
2022,9,15,14,27.84,53.54,0.61,485.6,2.12,3.33,53.53,2920
2022,9,15,15,27.4,55.69,0.53,318.75,1.98,3.36,63.39,1691
2022,9,15,16,26.65,59.91,0.43,157.62,1.5,3.51,74.15,1131
2022,9,15,17,25.43,68.16,0.27,29.62,1.16,3.53,85.26,323
2022,9,15,18,24.38,76.76,-999.0,0.0,0.87,3.28,90.0,620
2022,9,15,19,24.04,80.7,-999.0,0.0,0.58,2.88,90.0,48
2022,9,15,20,23.87,82.08,-999.0,0.0,0.49,2.39,90.0,0
2022,9,15,21,23.68,82.55,-999.0,0.0,0.87,2.22,90.0,0
2022,9,15,22,23.6,81.7,-999.0,0.0,1.18,1.99,90.0,0
2022,9,15,23,23.75,79.2,-999.0,0.0,1.38,1.58,90.0,0
2022,9,16,0,23.91,76.68,-999.0,0.0,1.44,1.01,90.0,0
2022,9,16,1,23.69,76.67,-999.0,0.0,2.03,0.96,90.0,0
2022,9,16,2,23.06,79.97,-999.0,0.0,2.52,1.89,90.0,0
2022,9,16,3,22.61,81.66,-999.0,0.0,3.04,2.64,90.0,0
2022,9,16,4,22.4,80.87,-999.0,0.0,3.24,3.05,90.0,0
2022,9,16,5,22.29,79.03,0.23,5.12,2.99,3.07,89.07,0
2022,9,16,6,23.25,75.73,0.41,98.32,3.43,2.73,79.86,0
2022,9,16,7,24.15,69.26,0.54,260.48,4.83,2.68,68.88,5
2022,9,16,8,24.91,64.71,0.6,424.65,7.14,2.62,58.53,306
2022,9,16,9,25.47,62.56,0.63,549.45,9.0,2.81,49.43,951
2022,9,16,10,25.66,62.05,0.6,592.4,8.45,3.24,42.59,1674
2022,9,16,11,25.72,62.34,0.53,551.12,8.0,3.83,39.29,2199
2022,9,16,12,25.9,62.54,0.52,534.33,8.72,4.3,40.46,2196
2022,9,16,13,25.67,64.35,0.49,459.0,9.28,4.62,45.74,1708
2022,9,16,14,25.45,66.51,0.47,375.38,8.66,4.74,53.89,1707
2022,9,16,15,25.21,68.31,0.4,239.32,6.8,4.62,63.73,1715
2022,9,16,16,24.79,71.03,0.3,109.05,7.25,4.33,74.48,1155
2022,9,16,17,24.09,75.86,0.17,17.55,8.38,3.7,85.56,700
2022,9,16,18,23.18,81.49,-999.0,0.0,8.35,3.13,90.0,231
2022,9,16,19,22.87,83.14,-999.0,0.0,9.15,2.84,90.0,52
2022,9,16,20,22.76,83.62,-999.0,0.0,11.32,2.45,90.0,0
2022,9,16,21,22.61,84.17,-999.0,0.0,14.68,1.99,90.0,0
2022,9,16,22,22.4,85.6,-999.0,0.0,16.81,2.01,90.0,0
2022,9,16,23,22.18,86.23,-999.0,0.0,14.82,3.04,90.0,0
2022,9,17,0,21.81,83.71,-999.0,0.0,11.67,4.18,90.0,0
2022,9,17,1,21.14,79.0,-999.0,0.0,7.0,4.67,90.0,0
2022,9,17,2,20.4,74.87,-999.0,0.0,4.4,4.87,90.0,0
2022,9,17,3,19.85,72.03,-999.0,0.0,2.4,4.92,90.0,0
2022,9,17,4,19.52,71.38,-999.0,0.0,1.06,4.85,90.0,0
2022,9,17,5,19.21,71.52,0.19,3.8,0.58,4.78,89.15,0
2022,9,17,6,19.51,68.36,0.34,79.95,0.88,4.68,80.05,0
2022,9,17,7,20.2,60.79,0.43,204.77,1.39,4.6,69.08,0
2022,9,17,8,21.24,52.47,0.52,360.12,1.56,4.1,58.76,172
2022,9,17,9,22.55,47.36,0.56,486.65,1.25,3.12,49.71,371
2022,9,17,10,23.58,47.11,0.6,596.28,0.73,1.78,42.92,1275
2022,9,17,11,24.36,47.91,0.64,666.38,0.27,0.87,39.67,1479
2022,9,17,12,24.43,49.66,0.66,667.88,0.5,1.41,40.85,2141
2022,9,17,13,23.9,53.02,0.66,613.8,1.23,2.43,46.12,1580
2022,9,17,14,23.45,56.15,0.59,461.88,1.59,3.37,54.25,2249
2022,9,17,15,23.14,57.81,0.47,278.08,1.88,3.68,64.07,1916
2022,9,17,16,22.83,58.9,0.4,141.77,1.64,3.48,74.8,1041
2022,9,17,17,22.37,61.29,0.25,24.25,1.81,2.54,85.84,843
2022,9,17,18,21.87,64.18,-999.0,0.0,2.04,1.37,90.0,189
2022,9,17,19,21.74,64.43,-999.0,0.0,2.13,1.13,90.0,11
2022,9,17,20,21.69,62.65,-999.0,0.0,2.23,1.84,90.0,0
2022,9,17,21,21.23,64.09,-999.0,0.0,2.0,2.88,90.0,0
2022,9,17,22,20.78,64.54,-999.0,0.0,1.51,3.76,90.0,0
2022,9,17,23,20.28,64.38,-999.0,0.0,0.75,4.38,90.0,0
2022,9,18,0,19.8,63.85,-999.0,0.0,0.03,4.68,90.0,0
2022,9,18,1,19.37,63.32,-999.0,0.0,0.0,4.79,90.0,0
2022,9,18,2,19.02,63.26,-999.0,0.0,0.0,4.71,90.0,0
2022,9,18,3,18.64,64.11,-999.0,0.0,0.0,4.51,90.0,0
2022,9,18,4,18.29,65.54,-999.0,0.0,0.0,4.26,90.0,0
2022,9,18,5,18.08,66.42,0.22,3.97,0.0,4.06,89.22,0
2022,9,18,6,18.68,66.12,0.38,86.93,0.0,3.74,80.24,0
2022,9,18,7,19.51,59.1,0.49,231.55,0.0,3.75,69.29,3
2022,9,18,8,20.31,55.32,0.58,401.6,0.0,3.01,58.99,247
2022,9,18,9,21.45,53.32,0.6,523.95,0.0,2.0,49.98,750
2022,9,18,10,22.65,52.03,0.69,677.2,0.0,1.02,43.25,1811
2022,9,18,11,23.72,50.7,0.68,702.97,0.0,0.58,40.05,2032
2022,9,18,12,24.46,49.67,0.69,699.3,0.0,1.29,41.25,3061
2022,9,18,13,24.88,49.23,0.67,624.45,0.01,2.06,46.5,2301
2022,9,18,14,24.86,49.88,0.68,534.45,0.01,2.78,54.61,2287
2022,9,18,15,24.13,51.67,0.61,356.3,0.0,3.46,64.41,2263
2022,9,18,16,23.09,53.11,0.51,176.98,0.0,3.85,75.13,2229
2022,9,18,17,21.75,55.19,0.31,28.15,0.0,3.47,86.11,1424
2022,9,18,18,20.38,58.73,-999.0,0.0,0.0,2.57,90.0,658
2022,9,18,19,19.99,57.27,-999.0,0.0,0.0,1.97,90.0,112
2022,9,18,20,20.18,51.78,-999.0,0.0,0.0,1.19,90.0,0
2022,9,18,21,20.17,51.07,-999.0,0.0,0.0,0.96,90.0,0
2022,9,18,22,19.88,55.82,-999.0,0.0,0.0,1.52,90.0,0
2022,9,18,23,19.67,62.49,-999.0,0.0,0.0,2.05,90.0,0
2022,9,19,0,19.61,68.53,-999.0,0.0,0.0,2.34,90.0,0
2022,9,19,1,19.75,72.5,-999.0,0.0,0.0,2.33,90.0,0
2022,9,19,2,20.09,73.58,-999.0,0.0,0.0,2.03,90.0,0
2022,9,19,3,20.35,73.64,-999.0,0.0,0.0,1.65,90.0,0
2022,9,19,4,20.57,73.3,-999.0,0.0,0.0,1.52,90.0,0
2022,9,19,5,20.33,74.73,0.22,3.65,0.0,1.62,89.29,0
2022,9,19,6,20.56,74.75,0.41,91.88,0.0,1.78,80.43,0
2022,9,19,7,21.31,70.72,0.55,261.0,0.0,2.02,69.49,12
2022,9,19,8,21.9,67.41,0.63,435.92,0.0,1.81,59.22,279
2022,9,19,9,22.72,63.63,0.7,599.67,0.0,1.38,50.26,773
2022,9,19,10,23.52,60.57,0.71,697.92,0.0,1.09,43.58,1465
2022,9,19,11,24.09,59.15,0.71,730.83,0.01,1.48,40.43,2381
2022,9,19,12,24.48,58.79,0.7,704.42,0.0,2.14,41.65,2797
2022,9,19,13,24.75,58.99,0.7,644.62,0.0,2.81,46.89,2708
2022,9,19,14,24.91,59.55,0.68,527.7,0.0,3.31,54.97,2045
2022,9,19,15,24.73,60.69,0.61,353.35,0.0,3.51,64.75,2466
2022,9,19,16,24.09,63.48,0.52,175.4,0.0,3.58,75.46,2105
2022,9,19,17,23.01,68.84,0.32,26.92,0.0,3.15,86.38,1411
2022,9,19,18,21.8,75.28,-999.0,0.0,0.01,2.2,90.0,548
2022,9,19,19,21.48,76.99,-999.0,0.0,0.01,1.71,90.0,43
2022,9,19,20,21.38,77.93,-999.0,0.0,0.01,1.5,90.0,0
2022,9,19,21,21.28,79.49,-999.0,0.0,0.02,1.78,90.0,0
2022,9,19,22,21.27,80.35,-999.0,0.0,0.01,1.94,90.0,0
2022,9,19,23,21.4,79.78,-999.0,0.0,0.0,1.83,90.0,0
2022,9,20,0,21.47,79.51,-999.0,0.0,0.01,1.86,90.0,0
2022,9,20,1,21.39,80.49,-999.0,0.0,0.01,2.26,90.0,0
2022,9,20,2,21.33,80.28,-999.0,0.0,0.02,2.66,90.0,0
2022,9,20,3,20.91,79.47,-999.0,0.0,0.01,3.07,90.0,0
2022,9,20,4,20.41,77.79,-999.0,0.0,0.01,3.69,90.0,0
2022,9,20,5,19.94,74.45,0.18,2.67,0.0,3.67,89.35,0
2022,9,20,6,20.11,70.28,0.35,76.32,0.0,3.01,80.63,0
2022,9,20,7,21.11,60.86,0.41,193.8,0.01,2.66,69.7,2
2022,9,20,8,22.0,57.12,0.52,355.5,0.02,1.93,59.46,192
2022,9,20,9,22.88,55.58,0.57,487.42,0.02,1.51,50.54,926
2022,9,20,10,23.64,54.77,0.63,613.12,0.02,1.61,43.91,1542
2022,9,20,11,24.27,54.4,0.67,685.28,0.02,2.22,40.81,1944
2022,9,20,12,24.66,54.65,0.7,700.5,0.02,2.82,42.04,1965
2022,9,20,13,24.91,55.01,0.67,612.1,0.07,3.29,47.27,2971
2022,9,20,14,24.91,56.19,0.61,464.73,0.09,3.62,55.33,2819
2022,9,20,15,24.49,58.79,0.57,323.92,0.1,3.75,65.09,2167
2022,9,20,16,23.84,62.15,0.48,160.1,0.06,3.6,75.79,1972
2022,9,20,17,22.79,68.41,0.32,25.12,0.06,3.07,86.63,1156
2022,9,20,18,21.57,76.43,-999.0,0.0,0.0,2.34,90.0,380
2022,9,20,19,21.2,79.61,-999.0,0.0,0.0,1.93,90.0,46
2022,9,20,20,21.1,81.2,-999.0,0.0,0.0,1.44,90.0,0
2022,9,20,21,21.13,81.49,-999.0,0.0,0.02,1.05,90.0,0
2022,9,20,22,21.09,82.13,-999.0,0.0,0.02,1.08,90.0,0
2022,9,20,23,20.96,83.21,-999.0,0.0,0.01,1.38,90.0,0
2022,9,21,0,20.84,83.93,-999.0,0.0,0.0,1.6,90.0,0
2022,9,21,1,20.78,84.03,-999.0,0.0,0.0,1.68,90.0,0
2022,9,21,2,20.77,83.69,-999.0,0.0,0.0,1.65,90.0,0
2022,9,21,3,20.77,82.66,-999.0,0.0,0.01,1.43,90.0,0
2022,9,21,4,20.69,81.51,-999.0,0.0,0.02,1.46,90.0,0
2022,9,21,5,20.29,81.76,0.21,2.95,0.02,1.92,89.42,0
2022,9,21,6,20.57,79.01,0.4,85.28,0.04,2.44,80.82,0
2022,9,21,7,21.63,71.11,0.54,250.32,0.04,3.25,69.91,7
2022,9,21,8,22.44,64.9,0.62,422.35,0.03,3.19,59.7,282
2022,9,21,9,23.22,60.24,0.66,567.25,0.03,2.68,50.82,795
2022,9,21,10,23.72,58.18,0.64,618.4,0.05,2.28,44.25,1763
2022,9,21,11,24.11,57.3,0.64,652.33,0.06,2.37,41.19,2138
2022,9,21,12,24.34,56.97,0.65,644.97,0.06,2.76,42.44,2299
2022,9,21,13,24.23,57.74,0.63,572.9,0.04,3.27,47.66,2748
2022,9,21,14,24.18,58.25,0.64,489.45,0.05,3.71,55.69,2600
2022,9,21,15,23.6,60.5,0.59,331.17,0.03,4.03,65.43,2575
2022,9,21,16,22.77,64.19,0.49,159.62,0.02,4.24,76.12,2012
2022,9,21,17,21.58,69.22,0.3,22.3,0.01,4.08,86.88,1047
2022,9,21,18,20.53,72.75,-999.0,0.0,0.01,3.49,90.0,557
2022,9,21,19,20.0,71.63,-999.0,0.0,0.0,3.0,90.0,50
2022,9,21,20,19.61,69.04,-999.0,0.0,0.0,2.8,90.0,0
2022,9,21,21,19.38,66.66,-999.0,0.0,0.0,2.82,90.0,0
2022,9,21,22,19.24,65.04,-999.0,0.0,0.0,3.05,90.0,0
2022,9,21,23,19.13,64.69,-999.0,0.0,0.0,3.42,90.0,0
2022,9,22,0,19.06,66.2,-999.0,0.0,0.01,3.81,90.0,0
2022,9,22,1,19.08,69.55,-999.0,0.0,0.01,4.15,90.0,0
2022,9,22,2,19.13,73.92,-999.0,0.0,0.01,4.47,90.0,0
2022,9,22,3,19.15,78.25,-999.0,0.0,0.04,4.73,90.0,0
2022,9,22,4,18.79,83.16,-999.0,0.0,0.03,5.0,90.0,0
2022,9,22,5,18.53,86.09,-999.0,0.0,0.05,5.16,90.0,0
2022,9,22,6,19.34,82.43,0.29,65.25,0.06,5.64,80.48,0
2022,9,22,7,20.47,76.48,0.38,174.3,0.06,6.06,70.12,0
2022,9,22,8,21.65,70.05,0.5,336.85,0.04,5.81,59.94,147
2022,9,22,9,22.81,63.56,0.55,464.05,0.01,5.29,51.11,1060
2022,9,22,10,23.67,58.66,0.54,523.15,0.01,4.74,44.58,1442
2022,9,22,11,24.2,55.98,0.55,560.08,0.01,4.29,41.57,1377
2022,9,22,12,24.45,54.76,0.61,600.95,0.02,3.94,42.84,2255
2022,9,22,13,24.42,54.78,0.64,579.03,0.05,3.72,48.04,2069
2022,9,22,14,24.19,55.84,0.59,446.83,0.09,3.63,56.05,1709
2022,9,22,15,23.82,57.19,0.53,291.98,0.03,3.41,65.78,1281
2022,9,22,16,23.2,59.64,0.42,132.02,0.01,3.22,76.45,2004
2022,9,22,17,22.27,65.24,0.25,17.02,0.0,2.9,87.11,895
2022,9,22,18,21.08,72.22,-999.0,0.0,0.08,2.89,90.0,530
2022,9,22,19,20.66,74.66,-999.0,0.0,0.02,2.95,90.0,47
2022,9,22,20,20.33,76.08,-999.0,0.0,0.01,2.78,90.0,0
2022,9,22,21,20.17,76.11,-999.0,0.0,0.01,2.32,90.0,0
2022,9,22,22,20.29,74.41,-999.0,0.0,0.04,1.6,90.0,0
2022,9,22,23,20.48,72.42,-999.0,0.0,0.06,0.76,90.0,0
2022,9,23,0,20.48,71.23,-999.0,0.0,0.06,0.08,90.0,0
2022,9,23,1,20.16,72.04,-999.0,0.0,0.06,0.62,90.0,0
2022,9,23,2,19.99,72.79,-999.0,0.0,0.04,0.98,90.0,0
2022,9,23,3,19.85,73.35,-999.0,0.0,0.03,0.98,90.0,0
2022,9,23,4,19.76,73.62,-999.0,0.0,0.02,0.73,90.0,0
2022,9,23,5,19.69,73.94,-999.0,0.0,0.08,0.41,90.0,0
2022,9,23,6,20.24,73.08,0.39,85.43,0.07,0.53,80.74,0
2022,9,23,7,21.34,69.37,0.53,242.62,0.19,1.49,70.33,2
2022,9,23,8,22.45,65.3,0.61,408.58,0.39,2.37,60.18,243
2022,9,23,9,23.31,62.26,0.66,552.9,0.39,3.2,51.39,946
2022,9,23,10,24.0,60.52,0.61,585.6,0.95,3.94,44.92,1738
2022,9,23,11,24.44,59.95,0.56,561.6,1.71,4.62,41.95,2275
2022,9,23,12,24.68,59.98,0.57,563.95,3.91,5.24,43.23,1668
2022,9,23,13,24.74,60.27,0.57,510.5,6.34,5.72,48.43,1650
2022,9,23,14,24.41,61.9,0.49,365.92,7.6,5.99,56.42,1766
2022,9,23,15,23.69,65.73,0.44,239.1,7.94,5.95,66.12,907
2022,9,23,16,23.16,69.68,0.36,109.93,10.38,5.57,76.78,599
2022,9,23,17,22.7,74.08,0.19,11.7,14.23,4.87,87.34,371
2022,9,23,18,22.44,77.53,-999.0,0.0,5.28,4.49,90.0,258
2022,9,23,19,22.35,79.41,-999.0,0.0,9.66,4.41,90.0,16
2022,9,23,20,22.22,81.26,-999.0,0.0,22.69,4.35,90.0,0
2022,9,23,21,22.12,83.1,-999.0,0.0,27.75,4.41,90.0,0
2022,9,23,22,21.93,85.3,-999.0,0.0,34.46,4.43,90.0,0
2022,9,23,23,21.92,86.45,-999.0,0.0,28.71,4.96,90.0,0
2022,9,24,0,21.9,87.66,-999.0,0.0,25.57,5.63,90.0,0
2022,9,24,1,21.82,89.41,-999.0,0.0,22.88,6.03,90.0,0
2022,9,24,2,21.78,90.78,-999.0,0.0,23.75,6.28,90.0,0
2022,9,24,3,21.74,91.07,-999.0,0.0,22.7,6.13,90.0,0
2022,9,24,4,21.54,91.36,-999.0,0.0,22.14,5.54,90.0,0
2022,9,24,5,21.25,91.5,-999.0,0.0,29.23,4.91,90.0,0
2022,9,24,6,21.41,89.82,0.19,40.92,40.0,4.37,80.99,0
2022,9,24,7,21.7,86.77,0.29,132.6,36.83,3.83,70.54,0
2022,9,24,8,21.51,85.08,0.35,233.52,37.32,2.16,60.42,147
2022,9,24,9,21.26,85.07,0.38,321.9,36.25,1.82,51.68,347
2022,9,24,10,21.29,82.57,0.39,369.77,27.47,3.05,45.26,443
2022,9,24,11,21.78,76.62,0.4,396.27,22.38,4.07,42.33,1103
2022,9,24,12,21.56,73.66,0.43,419.95,16.54,4.16,43.63,1257
2022,9,24,13,21.09,74.65,0.38,334.05,11.83,4.04,48.81,1973
2022,9,24,14,20.77,75.4,0.37,275.8,8.34,3.76,56.78,1058
2022,9,24,15,20.39,76.25,0.32,170.55,6.52,3.45,66.46,1475
2022,9,24,16,19.99,77.48,0.25,76.5,6.17,3.43,77.1,1108
2022,9,24,17,19.42,80.84,0.16,8.95,5.91,3.41,87.56,748
2022,9,24,18,18.86,84.33,-999.0,0.0,3.77,3.49,90.0,430
2022,9,24,19,18.55,85.15,-999.0,0.0,3.93,3.95,90.0,92
2022,9,24,20,18.47,85.32,-999.0,0.0,4.49,4.59,90.0,0
2022,9,24,21,18.45,85.3,-999.0,0.0,5.76,5.28,90.0,0
2022,9,24,22,18.29,85.33,-999.0,0.0,8.17,5.44,90.0,0
2022,9,24,23,18.2,84.45,-999.0,0.0,7.47,5.33,90.0,0
2022,9,25,0,18.19,83.06,-999.0,0.0,11.05,5.31,90.0,0
2022,9,25,1,18.08,82.02,-999.0,0.0,28.37,5.59,90.0,0
2022,9,25,2,17.76,82.1,-999.0,0.0,59.96,5.89,90.0,0
2022,9,25,3,17.53,82.04,-999.0,0.0,72.39,5.86,90.0,0
2022,9,25,4,17.31,81.99,-999.0,0.0,56.2,5.64,90.0,0
2022,9,25,5,17.06,82.08,-999.0,0.0,33.67,5.43,90.0,0
2022,9,25,6,17.41,80.14,0.34,69.28,15.8,5.3,81.24,0
2022,9,25,7,18.28,73.33,0.44,198.1,5.85,5.49,70.76,0
2022,9,25,8,19.18,67.14,0.53,353.7,0.8,4.87,60.67,241
2022,9,25,9,20.37,60.39,0.6,501.17,0.66,4.14,51.96,1047
2022,9,25,10,21.24,56.36,0.65,617.5,0.58,3.44,45.6,1787
2022,9,25,11,21.78,53.49,0.63,631.38,0.42,2.64,42.71,1797
2022,9,25,12,22.09,51.45,0.65,637.25,0.31,1.79,44.03,2504
2022,9,25,13,22.2,50.91,0.62,551.38,0.22,0.96,49.2,2701
2022,9,25,14,22.13,51.11,0.6,439.98,0.16,0.68,57.14,2240
2022,9,25,15,21.99,51.35,0.52,276.95,0.05,0.71,66.8,1837
2022,9,25,16,21.64,52.28,0.41,119.62,0.02,0.83,77.43,2105
2022,9,25,17,20.9,60.35,0.23,12.23,0.01,1.28,87.77,1344
2022,9,25,18,20.57,61.42,-999.0,0.0,0.0,1.91,90.0,300
2022,9,25,19,20.4,62.7,-999.0,0.0,0.0,2.53,90.0,15
2022,9,25,20,19.99,66.75,-999.0,0.0,0.0,3.14,90.0,0
2022,9,25,21,19.67,68.98,-999.0,0.0,0.0,3.58,90.0,0
2022,9,25,22,19.46,69.8,-999.0,0.0,0.0,3.88,90.0,0
2022,9,25,23,19.19,70.04,-999.0,0.0,0.01,4.01,90.0,0
2022,9,26,0,18.88,69.45,-999.0,0.0,0.01,3.88,90.0,0
2022,9,26,1,18.4,69.54,-999.0,0.0,0.01,3.81,90.0,0
2022,9,26,2,18.08,71.47,-999.0,0.0,0.0,3.99,90.0,0
2022,9,26,3,17.84,72.83,-999.0,0.0,0.0,3.83,90.0,0
2022,9,26,4,17.58,73.53,-999.0,0.0,0.0,3.72,90.0,0
2022,9,26,5,17.51,72.5,-999.0,0.0,0.01,3.55,90.0,0
2022,9,26,6,18.1,71.0,0.4,80.15,0.01,3.07,81.49,0
2022,9,26,7,19.57,58.9,0.55,244.73,0.07,2.38,70.97,0
2022,9,26,8,20.6,53.59,0.64,420.77,0.32,1.39,60.91,249
2022,9,26,9,21.5,50.72,0.69,570.08,0.33,2.1,52.25,1068
2022,9,26,10,22.25,47.97,0.71,672.22,0.26,3.48,45.94,1848
2022,9,26,11,22.97,46.58,0.71,702.03,0.2,4.85,43.1,2423
2022,9,26,12,23.51,46.36,0.71,685.58,0.14,6.15,44.43,2618
2022,9,26,13,23.75,46.9,0.7,612.17,0.16,7.11,49.58,2788
2022,9,26,14,23.71,47.63,0.69,498.38,0.11,7.59,57.51,2721
2022,9,26,15,23.55,48.56,0.61,321.83,0.19,7.69,67.15,2574
2022,9,26,16,23.14,50.26,0.49,140.02,0.21,7.45,77.76,2005
2022,9,26,17,21.84,55.96,0.27,13.1,0.41,6.56,87.97,1337
2022,9,26,18,20.89,59.71,-999.0,0.0,0.46,6.32,90.0,463
2022,9,26,19,20.15,62.93,-999.0,0.0,0.42,5.32,90.0,21
2022,9,26,20,19.33,66.31,-999.0,0.0,0.32,3.94,90.0,0
2022,9,26,21,18.99,67.24,-999.0,0.0,0.24,2.66,90.0,0
2022,9,26,22,18.4,70.8,-999.0,0.0,0.12,2.03,90.0,0
2022,9,26,23,17.96,74.29,-999.0,0.0,0.06,2.18,90.0,0
2022,9,27,0,17.73,77.07,-999.0,0.0,0.03,2.83,90.0,0
