,name,address,date,kWh,year,month,day,hour,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,T2M,RH2M,WS10M,ALLSKY_SFC_SW_DIFF,PRECTOTCORR
9857,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 11:00:00,1.663,2019,9,9,11,252.73,712.53,28.46,0.27,0.13,46.48,10.58,80.31,5.27,208.19,17.67
9858,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 12:00:00,2.551,2019,9,9,12,243.0,695.1,24.62,0.27,0.13,47.64,10.17,80.52,5.1,194.45,21.91
9859,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 13:00:00,2.064,2019,9,9,13,208.05,630.85,0.0,0.25,0.13,51.84,9.84,80.82,4.82,177.85,22.59
9860,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 14:00:00,1.195,2019,9,9,14,155.57,523.47,0.0,0.22,0.13,58.35,9.56,81.43,4.58,134.72,21.83
9861,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 15:00:00,1.231,2019,9,9,15,106.65,382.17,0.0,0.2,0.13,66.39,9.18,83.57,4.37,92.97,19.64
9862,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 16:00:00,2.052,2019,9,9,16,62.03,220.6,0.0,0.18,0.12,75.3,8.81,86.73,3.9,53.64,17.57
9863,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 17:00:00,0.802,2019,9,9,17,20.5,63.55,0.0,0.16,0.12,84.55,8.4,90.51,3.23,19.07,16.21
9864,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 18:00:00,0.389,2019,9,9,18,0.0,0.0,0.0,-999.0,-999.0,90.0,8.13,92.89,2.76,0.0,16.26
9865,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-09 19:00:00,0.052,2019,9,9,19,0.0,0.0,0.0,-999.0,-999.0,90.0,7.97,94.08,2.7,0.0,17.45
9866,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 14:00:00,13.258,2022,7,16,14,560.78,722.65,412.78,0.59,0.17,43.64,29.87,28.21,2.27,275.23,0.07
9867,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 15:00:00,12.454,2022,7,16,15,472.65,591.9,437.89,0.59,0.17,52.31,29.74,28.58,2.27,217.74,0.12
9868,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 16:00:00,10.711,2022,7,16,16,339.4,438.38,362.66,0.54,0.17,61.52,29.17,31.42,2.11,179.33,0.23
9869,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 17:00:00,7.064,2022,7,16,17,207.07,276.33,291.62,0.48,0.17,70.79,28.25,36.14,1.82,112.6,0.28
9870,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 18:00:00,4.707,2022,7,16,18,90.55,123.8,204.96,0.39,0.18,79.74,25.22,55.82,1.75,59.15,0.39
9871,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 19:00:00,2.094,2022,7,16,19,14.6,16.25,36.36,0.29,0.17,87.8,22.23,59.1,1.96,16.72,0.48
9872,Calgary Fire Hall Headquarters,1212 42 AV SE,2021-02-07 12:00:00,0.001,2021,2,7,12,431.85,446.65,952.52,0.79,0.49,67.05,-19.45,77.9,4.22,59.8,0.2
9873,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 05:00:00,0.01,2019,6,20,5,54.33,252.77,2.11,0.15,0.14,73.88,7.98,70.25,3.74,47.44,0.53
9874,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 06:00:00,0.475,2019,6,20,6,86.43,418.05,2.82,0.15,0.14,64.79,9.95,59.26,4.13,73.18,1.14
9875,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 07:00:00,0.987,2019,6,20,7,130.4,578.85,9.19,0.17,0.14,55.51,11.13,53.9,4.23,111.91,2.71
9876,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 08:00:00,1.266,2019,6,20,8,159.85,721.7,43.13,0.18,0.14,46.42,11.91,51.98,4.08,123.92,4.65
9877,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 09:00:00,2.518,2019,6,20,9,227.73,834.53,23.49,0.22,0.15,38.12,12.77,50.27,3.74,183.87,5.38
9878,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 10:00:00,3.118,2019,6,20,10,386.05,909.85,19.51,0.34,0.15,31.61,13.48,48.73,3.39,308.13,4.55
9879,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 11:00:00,5.314,2019,6,20,11,402.38,941.0,113.14,0.35,0.15,28.38,14.1,47.53,3.22,294.29,4.84
9880,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 12:00:00,5.85,2019,6,20,12,391.05,928.55,124.64,0.34,0.15,29.64,14.28,47.42,3.25,294.27,5.47
9881,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 13:00:00,8.966,2019,6,20,13,368.65,871.47,0.25,0.34,0.15,34.86,14.11,48.68,3.54,296.43,5.47
9882,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 20:00:00,0.391,2022,7,16,20,0.0,0.0,0.0,-999.0,-999.0,90.0,20.41,64.74,1.92,0.0,0.39
9883,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-16 21:00:00,0.01,2022,7,16,21,0.0,0.0,0.0,-999.0,-999.0,90.0,18.8,71.36,2.04,0.0,0.36
9884,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-08-19 17:00:00,5.304,2022,8,19,17,100.25,120.93,40.37,0.36,0.15,77.86,26.33,32.66,3.54,84.55,0.0
9885,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 14:00:00,5.077,2019,6,20,14,311.35,771.85,49.04,0.32,0.15,42.51,13.51,51.58,4.12,247.67,6.27
9886,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 15:00:00,3.279,2019,6,20,15,176.93,637.3,24.01,0.21,0.14,51.33,12.29,56.81,4.63,148.36,5.63
9887,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-08-19 18:00:00,3.47,2022,8,19,18,16.88,19.17,2.51,0.23,0.16,86.89,22.8,40.05,3.65,19.97,0.0
9888,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-08-19 19:00:00,1.016,2022,8,19,19,0.0,0.0,0.0,-999.0,-999.0,90.0,21.14,42.98,3.83,0.0,0.0
9889,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-08-19 20:00:00,0.039,2022,8,19,20,0.0,0.0,0.0,-999.0,-999.0,90.0,19.97,46.12,3.69,0.0,0.0
9890,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 16:00:00,3.861,2019,6,20,16,105.4,475.12,0.52,0.16,0.14,60.59,11.06,62.43,5.1,87.45,4.5
9891,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 17:00:00,4.235,2019,6,20,17,66.07,300.62,0.61,0.15,0.14,69.81,9.66,68.96,5.55,56.38,4.02
9892,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 18:00:00,1.578,2019,6,20,18,29.75,135.23,0.49,0.11,0.13,78.65,8.03,77.19,5.74,26.88,3.99
9893,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 19:00:00,0.817,2019,6,20,19,7.95,24.05,0.0,0.11,0.14,86.75,6.86,83.95,5.46,8.09,5.36
9894,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-06-20 20:00:00,0.143,2019,6,20,20,0.0,0.0,0.0,-999.0,-999.0,90.0,6.32,87.89,5.15,0.0,8.4
9895,Calgary Fire Hall Headquarters,1212 42 AV SE,2021-02-07 13:00:00,0.001,2021,2,7,13,362.1,389.77,863.63,0.75,0.47,69.69,-19.17,78.38,4.26,76.57,0.26
9896,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-02-12 17:00:00,0.169,2020,2,12,17,0.0,0.0,0.0,-999.0,-999.0,90.0,-9.2,93.03,3.86,0.0,0.02
9897,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 08:00:00,0.289,2019,10,13,8,139.48,303.83,51.7,0.31,0.24,70.65,3.09,89.58,3.44,108.81,0.1
9898,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 09:00:00,2.444,2019,10,13,9,180.85,417.2,33.05,0.31,0.24,64.66,4.25,85.79,3.05,151.6,0.09
9899,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 10:00:00,2.755,2019,10,13,10,272.62,492.02,5.23,0.41,0.25,60.79,5.55,80.04,2.51,233.16,0.06
9900,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 11:00:00,4.55,2019,10,13,11,255.6,514.5,8.89,0.37,0.24,59.5,6.92,74.05,1.76,222.3,0.05
9901,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 12:00:00,5.869,2019,10,13,12,304.48,489.75,11.84,0.46,0.25,60.98,8.64,66.05,1.1,259.43,0.28
9902,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 13:00:00,3.052,2019,10,13,13,245.7,415.62,5.08,0.43,0.25,65.02,9.25,63.47,0.76,208.48,0.98
9903,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 14:00:00,3.185,2019,10,13,14,124.8,301.45,2.01,0.28,0.23,71.14,8.53,69.8,1.01,108.95,2.81
9904,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 15:00:00,3.708,2019,10,13,15,60.38,160.57,1.47,0.23,0.23,78.76,6.88,84.25,1.23,54.49,4.28
9905,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 16:00:00,1.969,2019,10,13,16,11.07,27.27,0.0,0.16,0.15,87.17,5.19,89.55,1.8,11.39,3.17
9906,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 17:00:00,0.687,2019,10,13,17,0.0,0.0,0.0,-999.0,-999.0,90.0,4.19,91.91,2.03,0.0,1.21
9907,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-13 18:00:00,0.118,2019,10,13,18,0.0,0.0,0.0,-999.0,-999.0,90.0,3.53,93.93,1.98,0.0,0.32
9908,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 08:00:00,0.501,2019,10,5,8,254.5,372.85,246.92,0.5,0.21,68.22,7.85,61.82,6.09,176.01,0.02
9909,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 09:00:00,1.765,2019,10,5,9,345.88,489.62,281.13,0.54,0.21,62.01,9.99,49.42,6.99,223.35,0.02
9910,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 10:00:00,4.285,2019,10,5,10,398.5,564.5,311.41,0.55,0.2,57.91,11.49,39.53,7.28,242.97,0.07
9911,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 11:00:00,9.895,2019,10,5,11,412.25,588.92,403.49,0.55,0.19,56.47,12.36,35.62,7.18,243.42,0.2
9912,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 12:00:00,12.254,2019,10,5,12,391.95,567.22,341.96,0.54,0.24,57.91,12.82,33.77,7.17,234.19,0.19
9913,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 13:00:00,11.593,2019,10,5,13,366.55,493.15,562.94,0.57,0.19,62.0,12.92,33.26,6.87,121.66,0.06
9914,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 14:00:00,5.144,2019,10,5,14,282.67,376.67,553.31,0.56,0.21,68.21,12.71,33.71,6.53,93.62,0.01
9915,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 15:00:00,10.14,2019,10,5,15,178.12,228.55,502.27,0.54,0.26,75.94,11.76,37.55,5.65,66.1,0.01
9916,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 16:00:00,6.563,2019,10,5,16,53.35,69.65,279.99,0.42,0.22,84.59,9.15,48.29,4.71,28.4,0.01
9917,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 17:00:00,4.446,2019,10,5,17,0.0,0.0,0.0,-999.0,-999.0,90.0,6.42,56.28,5.41,0.0,0.01
9918,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-10-05 18:00:00,0.898,2019,10,5,18,0.0,0.0,0.0,-999.0,-999.0,90.0,5.43,59.35,6.35,0.0,0.0
9919,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-02-25 15:00:00,0.094,2022,2,25,15,236.05,244.7,728.49,0.7,0.4,75.95,-0.01,65.23,3.94,57.88,0.0
9920,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-02-25 16:00:00,0.023,2022,2,25,16,80.32,86.22,370.6,0.55,0.49,83.98,-3.68,73.28,4.87,35.26,0.0
9921,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 06:00:00,0.097,2019,8,4,6,292.1,296.48,646.01,0.65,0.19,70.17,17.16,54.48,2.33,73.7,0.02
9922,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 07:00:00,0.925,2019,8,4,7,459.67,461.12,776.1,0.72,0.18,60.9,19.63,45.53,2.62,83.11,0.03
9923,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 08:00:00,2.702,2019,8,4,8,608.17,609.58,848.46,0.75,0.14,51.97,21.24,41.44,2.78,88.14,0.18
9924,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 09:00:00,5.128,2019,8,4,9,730.15,731.2,891.46,0.77,0.18,43.97,22.52,38.36,2.65,92.96,0.22
9925,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 10:00:00,9.294,2019,8,4,10,821.38,822.5,932.36,0.79,0.15,37.82,23.67,35.52,2.24,88.29,0.18
9926,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 11:00:00,11.383,2019,8,4,11,829.0,859.62,859.49,0.76,0.11,34.71,24.65,33.2,1.64,132.78,0.15
9927,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 12:00:00,13.647,2019,8,4,12,848.85,849.97,905.97,0.79,0.13,35.52,25.38,31.5,0.89,111.9,0.1
9928,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 13:00:00,14.053,2019,8,4,13,765.08,791.0,867.13,0.76,0.11,40.0,25.78,30.27,0.41,112.93,0.05
9929,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 14:00:00,11.57,2019,8,4,14,674.47,689.28,820.24,0.75,0.11,47.03,25.85,29.45,1.0,119.63,0.01
9930,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 15:00:00,12.99,2019,8,4,15,541.88,552.65,771.06,0.72,0.11,55.5,25.52,29.37,1.69,104.96,0.0
9931,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 16:00:00,11.208,2019,8,4,16,384.33,393.42,690.54,0.68,0.13,64.64,24.72,30.49,2.19,89.39,0.0
9932,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 17:00:00,8.622,2019,8,4,17,223.77,226.38,571.8,0.61,0.17,73.94,23.18,35.93,2.3,64.55,0.0
9933,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 18:00:00,5.42,2019,8,4,18,79.2,81.82,265.16,0.46,0.18,82.59,19.63,55.33,2.08,37.85,0.0
9934,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 19:00:00,2.151,2019,8,4,19,0.0,0.0,0.0,-999.0,-999.0,90.0,17.18,59.59,2.34,0.0,0.0
9935,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-08-04 20:00:00,0.33,2019,8,4,20,0.0,0.0,0.0,-999.0,-999.0,90.0,17.06,57.26,1.8,0.0,0.0
9936,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 06:00:00,0.252,2019,7,24,6,128.02,292.4,46.93,0.26,0.15,68.24,17.42,72.4,5.56,105.86,1.8
9937,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 07:00:00,1.094,2019,7,24,7,225.45,451.15,162.58,0.33,0.15,58.96,20.01,57.81,7.22,155.67,0.46
9938,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 08:00:00,2.233,2019,7,24,8,323.83,600.25,198.27,0.38,0.15,49.94,22.01,45.12,8.54,197.96,0.01
9939,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 09:00:00,4.935,2019,7,24,9,484.8,722.88,360.19,0.49,0.11,41.77,22.66,39.56,9.12,210.17,0.01
9940,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 10:00:00,8.164,2019,7,24,10,507.08,827.62,330.35,0.47,0.13,35.39,23.1,36.36,8.96,245.14,0.06
9941,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 11:00:00,7.061,2019,7,24,11,516.5,875.53,247.61,0.46,0.15,32.09,23.26,34.48,9.01,290.29,0.36
9942,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 12:00:00,3.272,2019,7,24,12,551.97,868.4,274.6,0.5,0.15,32.91,23.03,32.66,9.4,306.8,0.39
9943,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 13:00:00,14.183,2019,7,24,13,448.5,814.65,86.96,0.43,0.16,37.57,22.54,32.58,10.02,313.82,1.06
9944,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 14:00:00,15.148,2019,7,24,14,392.3,718.38,47.99,0.42,0.16,44.78,21.58,34.34,10.63,322.13,0.87
9945,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 15:00:00,11.193,2019,7,24,15,343.48,579.6,149.35,0.44,0.16,53.37,20.6,36.49,10.52,248.36,0.25
9946,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 16:00:00,5.428,2019,7,24,16,269.83,416.2,182.9,0.44,0.12,62.56,19.98,38.26,9.7,196.5,0.56
9947,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 17:00:00,7.266,2019,7,24,17,156.5,247.32,158.29,0.38,0.1,71.85,19.14,40.85,8.11,112.05,0.26
9948,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 18:00:00,4.487,2019,7,24,18,67.28,100.1,84.33,0.32,0.16,80.84,17.51,45.86,6.39,50.79,0.28
9949,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 19:00:00,2.773,2019,7,24,19,7.4,9.43,9.93,0.23,0.16,88.58,15.45,50.61,6.12,9.6,0.03
9950,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 20:00:00,0.481,2019,7,24,20,0.0,0.0,0.0,-999.0,-999.0,90.0,14.21,53.43,6.05,0.0,0.01
9951,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-07-24 21:00:00,0.019,2019,7,24,21,0.0,0.0,0.0,-999.0,-999.0,90.0,13.4,56.69,5.93,0.0,0.0
9952,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-02-01 17:00:00,0.004,2020,2,1,17,0.0,0.0,0.0,-999.0,-999.0,90.0,0.72,73.84,4.69,0.0,13.17
9953,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-02-01 16:00:00,0.431,2020,2,1,16,3.85,6.82,17.2,0.22,0.2,89.29,2.4,65.76,6.89,4.98,2.22
9954,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-02-26 14:00:00,3.833,2020,2,26,14,277.55,381.8,462.26,0.55,0.28,68.85,2.29,82.78,2.45,134.51,0.22
9955,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-02-26 15:00:00,8.918,2020,2,26,15,198.77,244.55,496.98,0.58,0.39,75.81,1.96,81.27,2.97,87.05,0.02
9956,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-27 10:00:00,0.711,2019,9,27,10,168.1,567.65,7.41,0.22,0.13,55.01,3.79,73.84,4.59,144.67,4.88
9957,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-27 11:00:00,2.533,2019,9,27,11,208.55,599.58,23.94,0.26,0.13,53.38,4.6,66.4,4.77,169.25,3.77
9958,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-09-27 12:00:00,2.389,2019,9,27,12,185.85,581.72,0.29,0.24,0.13,54.75,5.2,59.63,4.65,161.12,2.33
9959,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 06:00:00,0.128,2019,4,30,6,142.43,283.62,155.63,0.32,0.14,70.62,0.22,61.07,2.65,100.16,1.21
9960,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 07:00:00,1.23,2019,4,30,7,204.2,453.85,125.24,0.32,0.13,61.38,1.32,60.28,3.66,149.37,2.14
9961,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 08:00:00,3.052,2019,4,30,8,354.8,621.05,3.0,0.44,0.32,52.61,1.33,64.75,4.58,304.19,2.11
9962,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 09:00:00,4.556,2019,4,30,9,451.75,741.17,2.82,0.48,0.32,44.96,1.86,63.17,5.0,378.77,1.89
9963,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 10:00:00,5.283,2019,4,30,10,419.48,839.78,0.72,0.4,0.32,39.33,2.2,57.64,5.23,345.88,1.24
9964,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 11:00:00,5.437,2019,4,30,11,568.05,885.05,48.34,0.53,0.34,36.84,2.27,53.56,5.05,458.69,0.62
9965,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 12:00:00,8.552,2019,4,30,12,430.7,868.6,42.73,0.41,0.32,38.16,2.74,50.44,4.76,331.65,1.08
9966,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 13:00:00,9.58,2019,4,30,13,495.27,803.28,91.73,0.5,0.34,42.92,2.86,50.01,4.58,388.46,1.27
9967,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 14:00:00,13.156,2019,4,30,14,284.12,693.4,115.7,0.33,0.32,50.05,2.53,51.19,4.54,195.62,1.13
9968,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 15:00:00,11.853,2019,4,30,15,197.57,549.97,26.9,0.28,0.32,58.53,2.16,51.95,4.28,166.93,1.14
9969,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 16:00:00,4.274,2019,4,30,16,226.75,379.55,34.56,0.45,0.31,67.67,1.43,53.67,3.74,195.85,1.09
9970,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 17:00:00,4.843,2019,4,30,17,108.75,202.2,29.44,0.36,0.3,76.95,0.49,59.71,2.9,93.89,1.05
9971,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 18:00:00,2.89,2019,4,30,18,21.48,44.78,0.0,0.23,0.3,85.97,-1.15,72.72,2.24,21.3,0.94
9972,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 19:00:00,0.825,2019,4,30,19,0.0,0.0,0.0,-999.0,-999.0,90.0,-2.02,76.23,2.42,0.0,1.15
9973,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-04-30 20:00:00,0.017,2019,4,30,20,0.0,0.0,0.0,-999.0,-999.0,90.0,-2.29,76.24,2.84,0.0,1.72
9974,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 06:00:00,0.112,2022,7,28,6,315.35,317.4,689.45,0.67,0.21,68.96,20.09,64.2,2.66,69.84,0.0
9975,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 07:00:00,0.811,2022,7,28,7,476.42,478.92,799.29,0.71,0.19,59.68,22.78,54.91,3.6,78.54,0.0
9976,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 08:00:00,2.521,2022,7,28,8,621.1,623.6,847.2,0.74,0.13,50.69,25.08,48.12,4.26,86.93,0.0
9977,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 09:00:00,4.615,2022,7,28,9,742.3,744.35,881.38,0.76,0.18,42.58,26.77,44.18,4.45,95.32,0.01
9978,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 10:00:00,6.876,2022,7,28,10,816.05,825.75,830.56,0.77,0.18,36.28,28.06,41.56,4.34,142.81,0.01
9979,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 11:00:00,8.679,2022,7,28,11,819.6,858.17,824.1,0.74,0.17,33.04,29.05,39.65,4.05,136.39,0.02
9980,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 10:00:00,0.051,2020,10,24,10,306.9,470.02,359.22,0.53,0.39,64.86,-10.02,68.83,4.04,151.77,1.68
9981,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 11:00:00,0.182,2020,10,24,11,323.92,491.4,394.03,0.53,0.39,63.73,-9.8,67.51,4.09,164.82,1.72
9982,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 12:00:00,0.335,2020,10,24,12,307.67,461.58,358.82,0.53,0.39,65.23,-9.65,66.61,4.26,166.3,1.65
9983,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 13:00:00,0.34,2020,10,24,13,253.68,383.7,613.63,0.52,0.42,69.17,-9.49,65.13,4.34,90.96,1.46
9984,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 14:00:00,0.138,2020,10,24,14,162.5,263.05,443.94,0.46,0.34,75.12,-9.47,65.01,4.18,59.34,1.11
9985,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 15:00:00,0.29,2020,10,24,15,73.1,116.35,311.25,0.41,0.35,82.57,-10.0,67.58,3.55,38.66,0.81
9986,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-10-24 16:00:00,0.093,2020,10,24,16,4.72,6.65,79.99,0.31,0.31,89.36,-11.09,68.28,3.37,5.02,0.63
9987,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 12:00:00,13.301,2022,7,28,12,816.42,849.2,751.54,0.74,0.18,33.85,29.75,38.33,3.63,211.62,0.02
9988,Calgary Fire Hall Headquarters,1212 42 AV SE,2019-11-08 15:00:00,0.547,2019,11,8,15,18.1,37.8,10.09,0.21,0.33,86.39,3.97,89.84,2.56,19.1,1.13
9989,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-04-22 13:00:00,15.49,2020,4,22,13,629.95,766.0,378.62,0.66,0.37,44.9,13.96,41.63,4.31,412.88,1.11
9990,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-04-22 14:00:00,13.808,2020,4,22,14,530.72,656.25,207.98,0.64,0.37,51.83,14.2,38.5,3.78,395.47,0.56
9991,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-04-22 15:00:00,12.434,2020,4,22,15,394.83,511.4,275.78,0.59,0.37,60.19,14.13,35.74,3.55,277.44,0.19
9992,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-04-22 16:00:00,10.729,2020,4,22,16,223.4,341.0,181.0,0.47,0.26,69.27,13.43,36.01,3.28,162.51,0.02
9993,Calgary Fire Hall Headquarters,1212 42 AV SE,2020-04-22 17:00:00,6.32,2020,4,22,17,99.07,166.75,132.84,0.37,0.26,78.55,11.02,55.71,2.3,74.68,0.0
9994,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 13:00:00,13.835,2022,7,28,13,714.38,794.03,709.31,0.69,0.18,38.43,30.23,37.34,3.19,160.2,0.02
9995,Calgary Fire Hall Headquarters,1212 42 AV SE,2022-07-28 15:00:00,12.559,2022,7,28,15,521.72,561.62,655.96,0.67,0.18,54.11,30.19,37.96,3.01,155.92,0.01
